eps,account,year,value
COOSALUD EPS.xlsx,Otros ingresos,2021,7029.39
COOSALUD EPS.xlsx,Otros ingresos,2020,11113.13
COOSALUD EPS.xlsx,Otros ingresos,2019,13275.54
COOSALUD EPS.xlsx,Otros gastos,2024,-9721.24
COOSALUD EPS.xlsx,Otros gastos,2023,-14150.74
COOSALUD EPS.xlsx,Otros gastos,2022,-13419.76
COOSALUD EPS.xlsx,Otros gastos,2021,-11181.41
COOSALUD EPS.xlsx,Otros gastos,2020,-11489.42
COOSALUD EPS.xlsx,Otros gastos,2019,-12560.72
COOSALUD EPS.xlsx,Ganancias antes de impuestos,2024,-1142690.12
COOSALUD EPS.xlsx,Ganancias antes de impuestos,2023,-28233.99
COOSALUD EPS.xlsx,Ganancias antes de impuestos,2022,134098.34
COOSALUD EPS.xlsx,Ganancias antes de impuestos,2021,110992.57
COOSALUD EPS.xlsx,Ganancias antes de impuestos,2020,97057.54
COOSALUD EPS.xlsx,Ganancias antes de impuestos,2019,19056.16
COOSALUD EPS.xlsx,Impuesto a la renta,2024,0.0
COOSALUD EPS.xlsx,Impuesto a la renta,2023,-5579.76
COOSALUD EPS.xlsx,Impuesto a la renta,2022,-10056.79
COOSALUD EPS.xlsx,Impuesto a la renta,2021,-12282.81
COOSALUD EPS.xlsx,Impuesto a la renta,2020,-22034.71
COOSALUD EPS.xlsx,Impuesto a la renta,2019,-6784.0
COOSALUD EPS.xlsx,Ganancias después de impuestos,2024,-1142690.12
COOSALUD EPS.xlsx,Ganancias después de impuestos,2023,-33813.75
COOSALUD EPS.xlsx,Ganancias después de impuestos,2022,124041.55
COOSALUD EPS.xlsx,Ganancias después de impuestos,2021,98709.77
COOSALUD EPS.xlsx,Ganancias después de impuestos,2020,75022.82
COOSALUD EPS.xlsx,Ganancias después de impuestos,2019,12272.16
COOSALUD EPS.xlsx,Ganancia (Pérdida) Neta,2024,-1142690.12
COOSALUD EPS.xlsx,Ganancia (Pérdida) Neta,2023,-33813.75
COOSALUD EPS.xlsx,Ganancia (Pérdida) Neta,2022,124041.55
COOSALUD EPS.xlsx,Ganancia (Pérdida) Neta,2021,98709.77
COOSALUD EPS.xlsx,Ganancia (Pérdida) Neta,2020,75022.82
COOSALUD EPS.xlsx,Ganancia (Pérdida) Neta,2019,12272.16
COOSALUD EPS.xlsx,Activos Totales,2024,1942170.42
COOSALUD EPS.xlsx,Activos Totales,2023,1066681.57
COOSALUD EPS.xlsx,Activos Totales,2022,1124036.22
COOSALUD EPS.xlsx,Activos Totales,2021,1186661.42
COOSALUD EPS.xlsx,Activos Totales,2020,1078096.02
COOSALUD EPS.xlsx,Activos Totales,2019,754729.79
COOSALUD EPS.xlsx,Activos no corrientes,2024,23214.28
COOSALUD EPS.xlsx,Activos no corrientes,2023,17618.02
COOSALUD EPS.xlsx,Activos no corrientes,2022,19182.07
COOSALUD EPS.xlsx,Activos no corrientes,2021,6720.03
COOSALUD EPS.xlsx,Activos no corrientes,2020,6787.25
COOSALUD EPS.xlsx,Activos no corrientes,2019,5381.12
COOSALUD EPS.xlsx,"Propiedad, planta y equipo",2024,12857.99
COOSALUD EPS.xlsx,"Propiedad, planta y equipo",2023,14272.36
COOSALUD EPS.xlsx,"Propiedad, planta y equipo",2022,15224.05
COOSALUD EPS.xlsx,"Propiedad, planta y equipo",2021,6720.03
COOSALUD EPS.xlsx,"Propiedad, planta y equipo",2020,6787.25
COOSALUD EPS.xlsx,"Propiedad, planta y equipo",2019,1860.56
COOSALUD EPS.xlsx,Activos intangibles y valor llave,2024,2287.8
COOSALUD EPS.xlsx,Activos intangibles y valor llave,2023,0.0
COOSALUD EPS.xlsx,Activos intangibles y valor llave,2022,0.0
COOSALUD EPS.xlsx,Activos intangibles y valor llave,2021,0.0
COOSALUD EPS.xlsx,Activos intangibles y valor llave,2020,0.0
COOSALUD EPS.xlsx,Activos intangibles y valor llave,2019,827.66
COOSALUD EPS.xlsx,Activos diferidos,2024,8068.49
COOSALUD EPS.xlsx,Activos diferidos,2023,3345.66
COOSALUD EPS.xlsx,Activos diferidos,2022,3958.02
COOSALUD EPS.xlsx,Activos diferidos,2021,0.0
COOSALUD EPS.xlsx,Activos diferidos,2020,0.0
COOSALUD EPS.xlsx,Activos diferidos,2019,2692.9
COOSALUD EPS.xlsx,Activos Corrientes,2024,1918956.14
COOSALUD EPS.xlsx,Activos Corrientes,2023,1049063.55
COOSALUD EPS.xlsx,Activos Corrientes,2022,1104854.15
COOSALUD EPS.xlsx,Activos Corrientes,2021,1179941.39
COOSALUD EPS.xlsx,Activos Corrientes,2020,1071308.77
COOSALUD EPS.xlsx,Activos Corrientes,2019,749348.67
COOSALUD EPS.xlsx,Comerciales y otras cuentas a cobrar,2024,561804.88
COOSALUD EPS.xlsx,Comerciales y otras cuentas a cobrar,2023,301994.05
COOSALUD EPS.xlsx,Comerciales y otras cuentas a cobrar,2022,287945.42
COOSALUD EPS.xlsx,Comerciales y otras cuentas a cobrar,2021,489666.25
COOSALUD EPS.xlsx,Comerciales y otras cuentas a cobrar,2020,594408.8
COOSALUD EPS.xlsx,Comerciales y otras cuentas a cobrar,2019,609436.75
COOSALUD EPS.xlsx,Cuentas comerciales por cobrar,2024,176763.73
COOSALUD EPS.xlsx,Cuentas comerciales por cobrar,2023,113368.01
COOSALUD EPS.xlsx,Cuentas comerciales por cobrar,2022,109833.51
COOSALUD EPS.xlsx,Cuentas comerciales por cobrar,2021,206769.44
COOSALUD EPS.xlsx,Cuentas comerciales por cobrar,2020,209438.27
COOSALUD EPS.xlsx,Cuentas comerciales por cobrar,2019,226875.63
COOSALUD EPS.xlsx,Cuentas por cobrar a partes relacionadas,2024,405911.85
COOSALUD EPS.xlsx,Cuentas por cobrar a partes relacionadas,2023,190120.75
COOSALUD EPS.xlsx,Cuentas por cobrar a partes relacionadas,2022,182183.42
COOSALUD EPS.xlsx,Cuentas por cobrar a partes relacionadas,2021,304582.51
COOSALUD EPS.xlsx,Cuentas por cobrar a partes relacionadas,2020,404582.51
COOSALUD EPS.xlsx,Cuentas por cobrar a partes relacionadas,2019,404582.51
COOSALUD EPS.xlsx,Otros créditos corrientes,2024,71750.81
COOSALUD EPS.xlsx,Otros créditos corrientes,2023,48538.93
COOSALUD EPS.xlsx,Otros créditos corrientes,2022,56983.17
COOSALUD EPS.xlsx,Otros créditos corrientes,2021,39350.23
COOSALUD EPS.xlsx,Otros créditos corrientes,2020,10104.99
COOSALUD EPS.xlsx,Otros créditos corrientes,2019,7125.43
COOSALUD EPS.xlsx,Créditos dudosos,2024,-111426.92
COOSALUD EPS.xlsx,Créditos dudosos,2023,-63888.5
COOSALUD EPS.xlsx,Créditos dudosos,2022,-68637.17
COOSALUD EPS.xlsx,Créditos dudosos,2021,-65782.85
COOSALUD EPS.xlsx,Créditos dudosos,2020,-35118.67
COOSALUD EPS.xlsx,Créditos dudosos,2019,-32385.78
COOSALUD EPS.xlsx,Créditos de impuestos,2024,18805.41
COOSALUD EPS.xlsx,Créditos de impuestos,2023,13854.85
COOSALUD EPS.xlsx,Créditos de impuestos,2022,7582.48
COOSALUD EPS.xlsx,Créditos de impuestos,2021,4746.93
COOSALUD EPS.xlsx,Créditos de impuestos,2020,5401.7
COOSALUD EPS.xlsx,Créditos de impuestos,2019,3238.96
COOSALUD EPS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2024,1229949.04
COOSALUD EPS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2023,446527.52
COOSALUD EPS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2022,320727.14
COOSALUD EPS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2021,89011.01
COOSALUD EPS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2020,226030.99
COOSALUD EPS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2019,15893.9
COOSALUD EPS.xlsx,Activos financieros de corto plazo,2024,0.0
COOSALUD EPS.xlsx,Activos financieros de corto plazo,2023,71200.0
COOSALUD EPS.xlsx,Activos financieros de corto plazo,2022,40000.0
COOSALUD EPS.xlsx,Activos financieros de corto plazo,2021,0.0
COOSALUD EPS.xlsx,Activos financieros de corto plazo,2020,0.0
COOSALUD EPS.xlsx,Activos financieros de corto plazo,2019,0.0
COOSALUD EPS.xlsx,Efectivo o Equivalentes,2024,127202.22
COOSALUD EPS.xlsx,Efectivo o Equivalentes,2023,229341.98
COOSALUD EPS.xlsx,Efectivo o Equivalentes,2022,456181.59
COOSALUD EPS.xlsx,Efectivo o Equivalentes,2021,601264.13
COOSALUD EPS.xlsx,Efectivo o Equivalentes,2020,250868.98
COOSALUD EPS.xlsx,Efectivo o Equivalentes,2019,124018.02
COOSALUD EPS.xlsx,Total de patrimonio y pasivos,2024,1942170.42
COOSALUD EPS.xlsx,Total de patrimonio y pasivos,2023,1066681.57
COOSALUD EPS.xlsx,Total de patrimonio y pasivos,2022,1124036.22
COOSALUD EPS.xlsx,Total de patrimonio y pasivos,2021,1186661.42
COOSALUD EPS.xlsx,Total de patrimonio y pasivos,2020,1078096.02
COOSALUD EPS.xlsx,Total de patrimonio y pasivos,2019,754729.79
COOSALUD EPS.xlsx,Total de patrimonio,2024,-859167.97
COOSALUD EPS.xlsx,Total de patrimonio,2023,223456.16
COOSALUD EPS.xlsx,Total de patrimonio,2022,331000.2
COOSALUD EPS.xlsx,Total de patrimonio,2021,282448.86
COOSALUD EPS.xlsx,Total de patrimonio,2020,207531.97
COOSALUD EPS.xlsx,Total de patrimonio,2019,78648.61
COOSALUD EPS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2024,-859167.97
COOSALUD EPS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2023,223456.16
COOSALUD EPS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2022,331000.2
COOSALUD EPS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2021,282448.86
COOSALUD EPS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2020,207531.97
COOSALUD EPS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2019,78648.61
COOSALUD EPS.xlsx,Capital Suscrito,2024,29940.0
COOSALUD EPS.xlsx,Capital Suscrito,2023,27450.0
COOSALUD EPS.xlsx,Capital Suscrito,2022,29835.0
COOSALUD EPS.xlsx,Capital Suscrito,2021,29835.0
COOSALUD EPS.xlsx,Capital Suscrito,2020,29835.0
COOSALUD EPS.xlsx,Capital Suscrito,2019,27615.0
COOSALUD EPS.xlsx,Prima de emisión,2024,97996.61
COOSALUD EPS.xlsx,Prima de emisión,2023,35910.57
COOSALUD EPS.xlsx,Prima de emisión,2022,93591.56
COOSALUD EPS.xlsx,Prima de emisión,2021,93591.56
COOSALUD EPS.xlsx,Prima de emisión,2020,93591.56
COOSALUD EPS.xlsx,Prima de emisión,2019,39901.57
COOSALUD EPS.xlsx,Otras reservas,2024,154990.8
COOSALUD EPS.xlsx,Otras reservas,2023,188804.56
COOSALUD EPS.xlsx,Otras reservas,2022,78427.3
COOSALUD EPS.xlsx,Otras reservas,2021,60312.53
COOSALUD EPS.xlsx,Otras reservas,2020,9082.59
COOSALUD EPS.xlsx,Otras reservas,2019,2554.29
COOSALUD EPS.xlsx,Resultados acumulados,2024,0.0
COOSALUD EPS.xlsx,Resultados acumulados,2023,0.0
COOSALUD EPS.xlsx,Resultados acumulados,2022,0.0
COOSALUD EPS.xlsx,Resultados acumulados,2021,0.0
COOSALUD EPS.xlsx,Resultados acumulados,2020,0.0
COOSALUD EPS.xlsx,Resultados acumulados,2019,-3694.42
COOSALUD EPS.xlsx,Ganancia o Pérdida del Periodo,2024,-1142690.12
COOSALUD EPS.xlsx,Ganancia o Pérdida del Periodo,2023,-33813.75
COOSALUD EPS.xlsx,Ganancia o Pérdida del Periodo,2022,124041.55
COOSALUD EPS.xlsx,Ganancia o Pérdida del Periodo,2021,98709.77
COOSALUD EPS.xlsx,Ganancia o Pérdida del Periodo,2020,75022.82
COOSALUD EPS.xlsx,Ganancia o Pérdida del Periodo,2019,12272.16
COOSALUD EPS.xlsx,Otros componentes del patrimonio,2024,594.73
COOSALUD EPS.xlsx,Otros componentes del patrimonio,2023,5104.78
COOSALUD EPS.xlsx,Otros componentes del patrimonio,2022,5104.78
COOSALUD EPS.xlsx,Otros componentes del patrimonio,2021,0.0
COOSALUD EPS.xlsx,Otros componentes del patrimonio,2020,0.0
COOSALUD EPS.xlsx,Otros componentes del patrimonio,2019,0.0
COOSALUD EPS.xlsx,Pasivos Totales,2024,2801338.39
COOSALUD EPS.xlsx,Pasivos Totales,2023,843225.41
COOSALUD EPS.xlsx,Pasivos Totales,2022,793036.02
COOSALUD EPS.xlsx,Pasivos Totales,2021,904212.56
COOSALUD EPS.xlsx,Pasivos Totales,2020,870564.04
COOSALUD EPS.xlsx,Pasivos Totales,2019,676081.18
COOSALUD EPS.xlsx,Pasivos no corrientes,2024,1708582.37
COOSALUD EPS.xlsx,Pasivos no corrientes,2023,563207.4
COOSALUD EPS.xlsx,Pasivos no corrientes,2022,411319.6
COOSALUD EPS.xlsx,Pasivos no corrientes,2021,384060.1
COOSALUD EPS.xlsx,Pasivos no corrientes,2020,79504.5
COOSALUD EPS.xlsx,Pasivos no corrientes,2019,9073.04
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2024,1706894.02
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2023,562109.24
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2022,409569.26
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2021,383819.41
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2020,79034.89
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2019,8933.7
COOSALUD EPS.xlsx,Otros pasivos no corrientes,2024,1688.35
COOSALUD EPS.xlsx,Otros pasivos no corrientes,2023,1098.16
COOSALUD EPS.xlsx,Otros pasivos no corrientes,2022,1750.34
COOSALUD EPS.xlsx,Otros pasivos no corrientes,2021,240.69
COOSALUD EPS.xlsx,Otros pasivos no corrientes,2020,469.6
COOSALUD EPS.xlsx,Otros pasivos no corrientes,2019,139.33
COOSALUD EPS.xlsx,Pasivos Corrientes,2024,1092756.02
COOSALUD EPS.xlsx,Pasivos Corrientes,2023,280018.01
COOSALUD EPS.xlsx,Pasivos Corrientes,2022,381716.42
COOSALUD EPS.xlsx,Pasivos Corrientes,2021,520152.46
COOSALUD EPS.xlsx,Pasivos Corrientes,2020,791059.55
COOSALUD EPS.xlsx,Pasivos Corrientes,2019,667008.14
COOSALUD EPS.xlsx,Créditos y préstamos corrientes,2024,92794.38
COOSALUD EPS.xlsx,Créditos y préstamos corrientes,2023,137816.33
COOSALUD EPS.xlsx,Créditos y préstamos corrientes,2022,188467.17
COOSALUD EPS.xlsx,Créditos y préstamos corrientes,2021,134847.18
COOSALUD EPS.xlsx,Créditos y préstamos corrientes,2020,241886.09
COOSALUD EPS.xlsx,Créditos y préstamos corrientes,2019,190430.59
COOSALUD EPS.xlsx,Comerciales y otras cuentas a pagar,2024,986536.7
COOSALUD EPS.xlsx,Comerciales y otras cuentas a pagar,2023,66843.55
COOSALUD EPS.xlsx,Comerciales y otras cuentas a pagar,2022,162766.3
COOSALUD EPS.xlsx,Comerciales y otras cuentas a pagar,2021,361859.51
COOSALUD EPS.xlsx,Comerciales y otras cuentas a pagar,2020,513003.9
COOSALUD EPS.xlsx,Comerciales y otras cuentas a pagar,2019,395575.23
COOSALUD EPS.xlsx,Cuentas Comerciales por pagar,2024,960692.11
COOSALUD EPS.xlsx,Cuentas Comerciales por pagar,2023,51245.88
COOSALUD EPS.xlsx,Cuentas Comerciales por pagar,2022,143790.2
COOSALUD EPS.xlsx,Cuentas Comerciales por pagar,2021,340033.31
COOSALUD EPS.xlsx,Cuentas Comerciales por pagar,2020,497078.3
COOSALUD EPS.xlsx,Cuentas Comerciales por pagar,2019,382360.69
COOSALUD EPS.xlsx,Cuentas por pagar a partes relacionadas,2024,529.42
COOSALUD EPS.xlsx,Cuentas por pagar a partes relacionadas,2023,529.42
COOSALUD EPS.xlsx,Cuentas por pagar a partes relacionadas,2022,472.96
COOSALUD EPS.xlsx,Cuentas por pagar a partes relacionadas,2021,472.96
COOSALUD EPS.xlsx,Cuentas por pagar a partes relacionadas,2020,6.64
COOSALUD EPS.xlsx,Cuentas por pagar a partes relacionadas,2019,2202.46
COOSALUD EPS.xlsx,Otras cuentas por pagar corrientes,2024,25315.16
COOSALUD EPS.xlsx,Otras cuentas por pagar corrientes,2023,15068.25
COOSALUD EPS.xlsx,Otras cuentas por pagar corrientes,2022,18503.15
COOSALUD EPS.xlsx,Otras cuentas por pagar corrientes,2021,21353.25
COOSALUD EPS.xlsx,Otras cuentas por pagar corrientes,2020,15918.95
COOSALUD EPS.xlsx,Otras cuentas por pagar corrientes,2019,11012.08
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2024,8200.5
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2023,7837.6
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2022,21629.7
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2021,18759.71
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2020,25619.35
COOSALUD EPS.xlsx,Provisiones para otros pasivos y gastos,2019,13000.57
COOSALUD EPS.xlsx,Otros pasivos corrientes,2024,985.02
COOSALUD EPS.xlsx,Otros pasivos corrientes,2023,61067.06
COOSALUD EPS.xlsx,Otros pasivos corrientes,2022,949.94
COOSALUD EPS.xlsx,Otros pasivos corrientes,2021,982.4
COOSALUD EPS.xlsx,Otros pasivos corrientes,2020,1102.69
COOSALUD EPS.xlsx,Otros pasivos corrientes,2019,64761.69
COOSALUD EPS.xlsx,Pasivos corrientes por impuesto a la renta,2024,4239.43
COOSALUD EPS.xlsx,Pasivos corrientes por impuesto a la renta,2023,6453.47
COOSALUD EPS.xlsx,Pasivos corrientes por impuesto a la renta,2022,7903.3
COOSALUD EPS.xlsx,Pasivos corrientes por impuesto a la renta,2021,3703.65
COOSALUD EPS.xlsx,Pasivos corrientes por impuesto a la renta,2020,9447.53
COOSALUD EPS.xlsx,Pasivos corrientes por impuesto a la renta,2019,3240.06
EMSSANAR EPS.xlsx,Total Ingreso Operativo,2024,2961355.73
EMSSANAR EPS.xlsx,Total Ingreso Operativo,2023,2700282.94
EMSSANAR EPS.xlsx,Total Ingreso Operativo,2022,2512061.3
EMSSANAR EPS.xlsx,Total Ingreso Operativo,2021,2181439.57
EMSSANAR EPS.xlsx,Total Ingreso Operativo,2020,2102673.62
EMSSANAR EPS.xlsx,Total Ingreso Operativo,2019,1951986.2
EMSSANAR EPS.xlsx,Ingresos netos por ventas,2024,2961355.73
EMSSANAR EPS.xlsx,Ingresos netos por ventas,2023,2700282.94
EMSSANAR EPS.xlsx,Ingresos netos por ventas,2022,2512061.3
EMSSANAR EPS.xlsx,Ingresos netos por ventas,2021,2181439.57
EMSSANAR EPS.xlsx,Ingresos netos por ventas,2020,2102673.62
EMSSANAR EPS.xlsx,Ingresos netos por ventas,2019,1951986.2
EMSSANAR EPS.xlsx,Gastos administrativos,2024,-30945.26
EMSSANAR EPS.xlsx,Gastos administrativos,2023,-27449.63
EMSSANAR EPS.xlsx,Gastos administrativos,2022,-25451.39
EMSSANAR EPS.xlsx,Gastos administrativos,2021,-29964.94
EMSSANAR EPS.xlsx,Gastos administrativos,2020,-21949.89
EMSSANAR EPS.xlsx,Gastos administrativos,2019,-16145.96
EMSSANAR EPS.xlsx,Gastos por beneficios de los empleado,2024,-87448.18
EMSSANAR EPS.xlsx,Gastos por beneficios de los empleado,2023,-69471.9
EMSSANAR EPS.xlsx,Gastos por beneficios de los empleado,2022,-62279.19
EMSSANAR EPS.xlsx,Gastos por beneficios de los empleado,2021,-60333.97
EMSSANAR EPS.xlsx,Gastos por beneficios de los empleado,2020,-49699.11
EMSSANAR EPS.xlsx,Gastos por beneficios de los empleado,2019,-42881.84
EMSSANAR EPS.xlsx,Costos de transporte,2024,-1312.92
EMSSANAR EPS.xlsx,Costos de transporte,2023,-1385.48
EMSSANAR EPS.xlsx,Costos de transporte,2022,-831.03
EMSSANAR EPS.xlsx,Costos de transporte,2021,-1143.83
EMSSANAR EPS.xlsx,Costos de transporte,2020,-464.11
EMSSANAR EPS.xlsx,Costos de transporte,2019,-1489.72
EMSSANAR EPS.xlsx,Impuesto y contribuciones,2024,-48.27
EMSSANAR EPS.xlsx,Impuesto y contribuciones,2023,-61.54
EMSSANAR EPS.xlsx,Impuesto y contribuciones,2022,-136.91
EMSSANAR EPS.xlsx,Impuesto y contribuciones,2021,-35.71
EMSSANAR EPS.xlsx,Impuesto y contribuciones,2020,-34.03
EMSSANAR EPS.xlsx,Impuesto y contribuciones,2019,-46.32
EMSSANAR EPS.xlsx,Otros costos por naturaleza,2024,-2726990.24
EMSSANAR EPS.xlsx,Otros costos por naturaleza,2023,-2975120.95
EMSSANAR EPS.xlsx,Otros costos por naturaleza,2022,-2830675.29
EMSSANAR EPS.xlsx,Otros costos por naturaleza,2021,-2555555.57
EMSSANAR EPS.xlsx,Otros costos por naturaleza,2020,-2009545.85
EMSSANAR EPS.xlsx,Otros costos por naturaleza,2019,-1920536.45
EMSSANAR EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2024,-183873.34
EMSSANAR EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2023,-135527.43
EMSSANAR EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2022,-14453.12
EMSSANAR EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2021,-49882.27
EMSSANAR EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2020,-22284.12
EMSSANAR EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2019,-151697.07
EMSSANAR EPS.xlsx,Ganancia operativa (EBIT),2024,-69262.48
EMSSANAR EPS.xlsx,Ganancia operativa (EBIT),2023,-508733.98
EMSSANAR EPS.xlsx,Ganancia operativa (EBIT),2022,-421787.84
EMSSANAR EPS.xlsx,Ganancia operativa (EBIT),2021,-516697.14
EMSSANAR EPS.xlsx,Ganancia operativa (EBIT),2020,-1303.49
EMSSANAR EPS.xlsx,Ganancia operativa (EBIT),2019,-180811.16
EMSSANAR EPS.xlsx,EBITDA,2024,114610.86
EMSSANAR EPS.xlsx,EBITDA,2023,-373206.55
EMSSANAR EPS.xlsx,EBITDA,2022,-407334.72
EMSSANAR EPS.xlsx,EBITDA,2021,-466814.87
EMSSANAR EPS.xlsx,EBITDA,2020,20980.63
EMSSANAR EPS.xlsx,EBITDA,2019,-29114.09
EMSSANAR EPS.xlsx,Resultado financiero,2024,-6152.27
EMSSANAR EPS.xlsx,Resultado financiero,2023,-6675.6
EMSSANAR EPS.xlsx,Resultado financiero,2022,-9712.53
EMSSANAR EPS.xlsx,Resultado financiero,2021,-1040.68
EMSSANAR EPS.xlsx,Resultado financiero,2020,-1992.78
EMSSANAR EPS.xlsx,Resultado financiero,2019,-1844.06
EMSSANAR EPS.xlsx,Gastos financieros,2024,-6152.27
EMSSANAR EPS.xlsx,Gastos financieros,2023,-6675.6
EMSSANAR EPS.xlsx,Gastos financieros,2022,-9712.53
EMSSANAR EPS.xlsx,Gastos financieros,2021,-1040.68
EMSSANAR EPS.xlsx,Gastos financieros,2020,-1992.78
EMSSANAR EPS.xlsx,Gastos financieros,2019,-1844.06
EMSSANAR EPS.xlsx,Gastos por intereses,2024,-6151.99
EMSSANAR EPS.xlsx,Gastos por intereses,2023,-1416.85
EMSSANAR EPS.xlsx,Gastos por intereses,2022,-2291.62
EMSSANAR EPS.xlsx,Gastos por intereses,2021,-567.12
EMSSANAR EPS.xlsx,Gastos por intereses,2020,-1543.68
EMSSANAR EPS.xlsx,Gastos por intereses,2019,-1623.44
EMSSANAR EPS.xlsx,Pérdida por fluctuación cambiaria,2024,-0.28
EMSSANAR EPS.xlsx,Pérdida por fluctuación cambiaria,2023,0.0
EMSSANAR EPS.xlsx,Pérdida por fluctuación cambiaria,2022,-460.13
EMSSANAR EPS.xlsx,Pérdida por fluctuación cambiaria,2021,-473.56
EMSSANAR EPS.xlsx,Pérdida por fluctuación cambiaria,2020,-449.1
EMSSANAR EPS.xlsx,Pérdida por fluctuación cambiaria,2019,-220.63
EMSSANAR EPS.xlsx,Otros gastos financieros,2024,0.0
EMSSANAR EPS.xlsx,Otros gastos financieros,2023,-5258.74
EMSSANAR EPS.xlsx,Otros gastos financieros,2022,-6960.78
EMSSANAR EPS.xlsx,Otros gastos financieros,2021,0.0
EMSSANAR EPS.xlsx,Otros gastos financieros,2020,0.0
EMSSANAR EPS.xlsx,Otros gastos financieros,2019,0.0
EMSSANAR EPS.xlsx,Otros resultados no operativos netos,2024,129101.81
EMSSANAR EPS.xlsx,Otros resultados no operativos netos,2023,66530.95
EMSSANAR EPS.xlsx,Otros resultados no operativos netos,2022,14384.15
EMSSANAR EPS.xlsx,Otros resultados no operativos netos,2021,35986.94
EMSSANAR EPS.xlsx,Otros resultados no operativos netos,2020,20244.29
EMSSANAR EPS.xlsx,Otros resultados no operativos netos,2019,-2496.3
EMSSANAR EPS.xlsx,Otros ingresos,2024,131821.13
EMSSANAR EPS.xlsx,Otros ingresos,2023,70313.28
EMSSANAR EPS.xlsx,Otros ingresos,2022,17555.04
EMSSANAR EPS.xlsx,Otros ingresos,2021,49764.94
EMSSANAR EPS.xlsx,Otros ingresos,2020,25817.96
EMSSANAR EPS.xlsx,Otros ingresos,2019,5071.92
EMSSANAR EPS.xlsx,Otros gastos,2024,-2719.31
EMSSANAR EPS.xlsx,Otros gastos,2023,-3782.33
EMSSANAR EPS.xlsx,Otros gastos,2022,-3170.89
EMSSANAR EPS.xlsx,Otros gastos,2021,-13778.0
EMSSANAR EPS.xlsx,Otros gastos,2020,-5573.67
EMSSANAR EPS.xlsx,Otros gastos,2019,-7568.22
EMSSANAR EPS.xlsx,Ganancias antes de impuestos,2024,53687.07
